year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,arr_de15
2025,5,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",31.0,7.0,1.18,0.18,1.48,0.0,4.16,1.0,0.0,522.0,49.0,24.0,129.0,0.0,320.0,7.0
2025,5,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",122.0,18.0,5.65,0.9,5.68,0.0,5.77,2.0,0.0,851.0,235.0,21.0,277.0,0.0,318.0,18.0
2025,5,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.0,11.0,1.0,3.98,2.27,0.0,3.75,0.0,0.0,672.0,39.0,215.0,66.0,0.0,352.0,11.0
2025,5,MQ,Envoy Air,EYW,"Key West, FL: Key West International",190.0,40.0,8.37,1.34,21.97,0.0,8.32,2.0,0.0,1700.0,475.0,82.0,726.0,0.0,417.0,40.0
2025,5,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",185.0,29.0,7.16,3.06,9.45,0.0,9.32,3.0,0.0,1824.0,430.0,259.0,423.0,0.0,712.0,29.0
2025,5,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,MQ,Envoy Air,FCA,"Kalispell, MT: Glacier Park International",27.0,6.0,0.89,1.0,4.11,0.0,0.0,0.0,0.0,273.0,48.0,142.0,83.0,0.0,0.0,6.0
2025,5,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",131.0,25.0,4.67,1.58,11.19,0.0,7.56,2.0,0.0,1181.0,195.0,119.0,360.0,0.0,507.0,25.0
2025,5,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",93.0,15.0,3.76,2.99,2.44,0.0,5.81,5.0,0.0,793.0,76.0,263.0,79.0,0.0,375.0,15.0
2025,5,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62.0,16.0,0.08,5.18,2.17,0.0,8.57,0.0,0.0,606.0,3.0,139.0,71.0,0.0,393.0,16.0
2025,5,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",35.0,9.0,2.0,0.03,3.35,1.0,2.61,0.0,0.0,483.0,49.0,6.0,134.0,44.0,250.0,9.0
2025,5,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",31.0,5.0,1.76,0.0,2.3,0.0,0.94,0.0,0.0,220.0,112.0,0.0,71.0,0.0,37.0,5.0
2025,5,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",35.0,8.0,0.18,0.19,4.14,0.0,3.49,3.0,0.0,555.0,24.0,26.0,309.0,0.0,196.0,8.0
2025,5,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",91.0,16.0,3.46,0.28,4.64,0.0,7.63,2.0,0.0,981.0,309.0,5.0,129.0,0.0,538.0,16.0
2025,5,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",93.0,26.0,4.22,2.99,8.5,0.0,10.29,3.0,0.0,1917.0,330.0,258.0,426.0,0.0,903.0,26.0
2025,5,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",41.0,4.0,0.65,0.0,1.2,0.0,2.15,0.0,0.0,123.0,13.0,0.0,28.0,0.0,82.0,4.0
2025,5,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",149.0,29.0,9.49,1.91,7.02,0.0,10.58,1.0,0.0,1602.0,607.0,148.0,291.0,0.0,556.0,29.0
2025,5,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",124.0,32.0,6.38,4.09,10.9,0.0,10.63,0.0,1.0,1570.0,385.0,256.0,433.0,0.0,496.0,32.0
2025,5,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",42.0,18.0,2.02,0.85,6.93,0.0,8.2,3.0,0.0,1088.0,118.0,71.0,327.0,0.0,572.0,18.0
2025,5,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",122.0,30.0,6.72,2.71,15.35,0.0,5.22,3.0,2.0,1249.0,279.0,133.0,400.0,0.0,437.0,30.0
2025,5,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",124.0,22.0,5.97,1.07,7.52,0.0,7.44,5.0,0.0,1150.0,323.0,48.0,273.0,0.0,506.0,22.0
2025,5,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",89.0,23.0,3.58,0.99,6.52,0.0,11.91,2.0,1.0,1262.0,87.0,132.0,433.0,0.0,610.0,23.0
2025,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",97.0,19.0,3.51,2.14,6.99,0.0,6.36,3.0,0.0,1291.0,189.0,218.0,373.0,0.0,511.0,19.0
2025,5,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",149.0,32.0,4.6,4.09,11.47,0.0,11.84,6.0,0.0,1923.0,224.0,490.0,432.0,0.0,777.0,32.0
2025,5,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",150.0,24.0,6.84,0.36,6.1,0.0,10.71,3.0,0.0,1101.0,421.0,10.0,137.0,0.0,533.0,24.0
2025,5,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",86.0,13.0,5.13,0.38,4.84,0.0,2.65,0.0,0.0,584.0,275.0,6.0,187.0,0.0,116.0,13.0
2025,5,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",118.0,11.0,1.82,0.59,4.27,0.0,4.32,1.0,1.0,595.0,42.0,52.0,233.0,0.0,268.0,11.0
2025,5,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",91.0,22.0,4.6,0.0,10.35,0.0,7.05,2.0,0.0,747.0,131.0,0.0,295.0,0.0,321.0,22.0
2025,5,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,1.0
2025,5,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",128.0,25.0,2.93,1.87,8.19,0.0,12.01,7.0,0.0,1430.0,148.0,165.0,291.0,0.0,826.0,25.0
2025,5,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",126.0,30.0,5.52,2.35,6.91,0.0,15.21,4.0,0.0,1511.0,202.0,274.0,267.0,0.0,768.0,30.0
2025,5,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",8.0,2.0,0.79,0.13,0.63,0.0,0.45,0.0,0.0,179.0,31.0,18.0,88.0,0.0,42.0,2.0
2025,5,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",147.0,33.0,8.05,1.8,11.97,0.0,11.18,10.0,0.0,1848.0,443.0,190.0,544.0,0.0,671.0,33.0
2025,5,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",91.0,9.0,2.09,0.13,2.53,0.0,4.25,1.0,0.0,519.0,115.0,18.0,68.0,0.0,318.0,9.0
2025,5,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",97.0,16.0,4.23,0.0,5.75,0.0,6.02,2.0,0.0,819.0,169.0,0.0,231.0,0.0,419.0,16.0
2025,5,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",29.0,6.0,2.35,0.0,0.6,0.0,3.06,0.0,0.0,334.0,88.0,0.0,26.0,0.0,220.0,6.0
2025,5,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",87.0,11.0,4.04,0.0,4.32,0.0,2.64,2.0,0.0,549.0,235.0,0.0,159.0,0.0,155.0,11.0
2025,5,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",58.0,6.0,1.86,0.02,3.57,0.0,0.55,3.0,0.0,445.0,57.0,1.0,358.0,0.0,29.0,6.0
2025,5,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",54.0,10.0,1.94,1.0,3.63,0.0,3.43,0.0,1.0,538.0,63.0,204.0,80.0,0.0,191.0,10.0
2025,5,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",90.0,23.0,1.09,1.45,6.51,0.0,13.95,1.0,1.0,1213.0,39.0,61.0,205.0,0.0,908.0,23.0
2025,5,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",93.0,20.0,5.77,2.95,1.48,0.0,9.8,7.0,0.0,1207.0,222.0,296.0,69.0,0.0,620.0,20.0
2025,5,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",58.0,10.0,2.94,0.94,1.41,0.0,4.7,0.0,0.0,785.0,183.0,116.0,64.0,0.0,422.0,10.0
2025,5,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",58.0,27.0,3.04,0.0,19.31,0.0,4.65,0.0,0.0,1222.0,148.0,0.0,840.0,0.0,234.0,27.0
2025,5,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",92.0,12.0,3.44,0.45,2.23,0.0,5.88,2.0,0.0,561.0,154.0,25.0,77.0,0.0,305.0,12.0
2025,5,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",4.0,1.0,0.0,0.78,0.22,0.0,0.0,0.0,0.0,245.0,0.0,192.0,53.0,0.0,0.0,1.0
2025,5,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",127.0,37.0,5.88,1.45,19.59,0.0,10.08,2.0,0.0,1494.0,307.0,65.0,623.0,0.0,499.0,37.0
2025,5,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",68.0,16.0,1.87,0.67,9.36,0.0,4.11,5.0,0.0,633.0,49.0,68.0,337.0,0.0,179.0,16.0
2025,5,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",31.0,6.0,0.54,1.16,2.56,0.0,1.74,0.0,0.0,541.0,20.0,243.0,159.0,0.0,119.0,6.0
2025,5,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",54.0,9.0,1.8,1.86,2.43,0.0,2.9,1.0,0.0,384.0,65.0,57.0,74.0,0.0,188.0,9.0
2025,5,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",37.0,6.0,2.96,0.0,0.35,0.0,2.69,1.0,0.0,256.0,150.0,0.0,22.0,0.0,84.0,6.0
2025,5,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",32.0,6.0,2.38,0.0,2.29,0.0,1.33,1.0,0.0,343.0,166.0,0.0,129.0,0.0,48.0,6.0
2025,5,MQ,Envoy Air,PDX,"Portland, OR: Portland International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",93.0,17.0,3.64,1.61,6.66,0.0,5.09,2.0,0.0,894.0,238.0,96.0,328.0,0.0,232.0,17.0
2025,5,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",141.0,26.0,9.08,1.0,9.77,0.0,6.14,2.0,1.0,1052.0,346.0,78.0,283.0,0.0,345.0,26.0
2025,5,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",142.0,21.0,5.74,0.59,10.31,0.0,4.36,1.0,0.0,806.0,274.0,56.0,336.0,0.0,140.0,21.0
2025,5,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",20.0,4.0,0.0,0.0,1.67,0.0,2.33,0.0,0.0,102.0,0.0,0.0,50.0,0.0,52.0,4.0
2025,5,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,1.0
2025,5,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",116.0,21.0,7.43,2.14,5.74,0.0,5.68,5.0,3.0,1042.0,347.0,59.0,220.0,0.0,416.0,21.0
2025,5,MQ,Envoy Air,RDM,"Bend/Redmond, OR: Roberts Field",61.0,9.0,3.54,0.0,0.66,0.0,4.8,0.0,0.0,456.0,249.0,0.0,39.0,0.0,168.0,9.0
2025,5,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",113.0,17.0,3.07,0.44,5.5,0.0,8.0,1.0,1.0,813.0,155.0,17.0,149.0,0.0,492.0,17.0
2025,5,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",86.0,12.0,1.79,0.1,4.6,0.0,5.51,0.0,0.0,513.0,47.0,4.0,156.0,0.0,306.0,12.0
2025,5,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",122.0,15.0,4.41,0.0,6.1,0.0,4.49,1.0,0.0,549.0,140.0,0.0,229.0,0.0,180.0,15.0
2025,5,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",3.0,2.0,0.13,0.0,0.35,0.0,1.52,0.0,0.0,123.0,10.0,0.0,28.0,0.0,85.0,2.0
2025,5,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",112.0,32.0,5.01,0.99,19.5,0.0,6.51,4.0,2.0,1447.0,205.0,93.0,711.0,0.0,438.0,32.0
2025,5,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",68.0,20.0,4.54,0.0,2.23,0.0,13.24,0.0,0.0,938.0,188.0,0.0,55.0,0.0,695.0,20.0
2025,5,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",88.0,17.0,4.24,2.1,5.53,0.0,5.12,1.0,0.0,1015.0,187.0,149.0,259.0,0.0,420.0,17.0
2025,5,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",89.0,21.0,1.42,4.16,3.79,0.0,11.63,4.0,0.0,1453.0,56.0,286.0,115.0,0.0,996.0,21.0
2025,5,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",26.0,5.0,0.65,0.0,1.13,0.0,3.22,0.0,0.0,230.0,37.0,0.0,32.0,0.0,161.0,5.0
2025,5,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",3.0,1.0,0.13,0.0,0.0,0.0,0.87,0.0,0.0,61.0,8.0,0.0,0.0,0.0,53.0,1.0
2025,5,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",61.0,7.0,1.07,0.0,1.49,0.0,4.44,0.0,0.0,244.0,34.0,0.0,47.0,0.0,163.0,7.0
2025,5,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",211.0,31.0,4.6,3.51,9.17,0.0,13.72,5.0,1.0,1094.0,171.0,128.0,279.0,0.0,516.0,31.0
2025,5,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",31.0,5.0,0.29,0.0,3.39,0.0,1.32,0.0,0.0,268.0,9.0,0.0,71.0,0.0,188.0,5.0
2025,5,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",112.0,16.0,1.51,0.09,7.38,0.0,7.02,2.0,0.0,735.0,46.0,8.0,277.0,0.0,404.0,16.0
2025,5,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",154.0,28.0,6.9,2.2,10.17,0.0,8.73,3.0,0.0,1294.0,188.0,117.0,451.0,0.0,538.0,28.0
2025,5,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",120.0,27.0,5.77,1.39,10.18,0.0,9.67,3.0,0.0,1225.0,161.0,138.0,350.0,0.0,576.0,27.0
2025,5,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",31.0,3.0,1.16,0.11,0.68,0.0,1.06,1.0,0.0,167.0,41.0,3.0,19.0,0.0,104.0,3.0
2025,5,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",54.0,13.0,1.25,1.32,5.93,0.0,4.5,0.0,0.0,786.0,55.0,156.0,280.0,0.0,295.0,13.0
2025,5,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",51.0,6.0,2.39,0.0,1.88,0.0,1.73,0.0,0.0,480.0,262.0,0.0,71.0,0.0,147.0,6.0
2025,5,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",59.0,16.0,1.96,1.81,7.41,0.0,4.82,2.0,0.0,1147.0,165.0,263.0,306.0,0.0,413.0,16.0
2025,5,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",112.0,23.0,3.42,0.9,11.28,0.0,7.4,6.0,0.0,1167.0,113.0,67.0,468.0,0.0,519.0,23.0
2025,5,NK,Spirit Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,NK,Spirit Airlines,BDL,"Hartford, CT: Bradley International",64.0,8.0,5.0,0.0,1.04,0.0,1.96,0.0,0.0,373.0,235.0,0.0,45.0,0.0,93.0,8.0
2025,5,NK,Spirit Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",19.0,4.0,1.19,0.0,2.81,0.0,0.0,0.0,0.0,109.0,19.0,0.0,90.0,0.0,0.0,4.0
2025,5,NK,Spirit Airlines,BOI,"Boise, ID: Boise Air Terminal",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,5,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",121.0,10.0,1.89,0.0,6.75,0.0,1.36,3.0,0.0,681.0,129.0,0.0,512.0,0.0,40.0,10.0
2025,5,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",55.0,18.0,4.02,0.47,10.07,0.71,2.73,0.0,0.0,885.0,262.0,41.0,420.0,46.0,116.0,18.0
2025,5,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",63.0,9.0,4.0,0.0,2.03,0.0,2.97,1.0,0.0,440.0,116.0,0.0,57.0,0.0,267.0,9.0
2025,5,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",135.0,24.0,6.46,3.07,9.24,0.0,5.23,1.0,0.0,1508.0,297.0,226.0,459.0,0.0,526.0,24.0
2025,5,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",77.0,16.0,3.56,0.0,7.6,0.0,4.84,0.0,0.0,1281.0,255.0,0.0,573.0,0.0,453.0,16.0
2025,5,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",79.0,12.0,3.21,0.0,7.24,0.0,1.55,1.0,1.0,732.0,200.0,0.0,490.0,0.0,42.0,12.0
2025,5,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",38.0,19.0,1.46,0.0,12.27,0.0,5.27,1.0,0.0,1002.0,160.0,0.0,654.0,0.0,188.0,19.0
2025,5,NK,Spirit Airlines,OAK,"Oakland, CA: Metro Oakland International",167.0,15.0,1.71,0.0,6.35,0.0,6.94,3.0,0.0,952.0,35.0,0.0,417.0,0.0,500.0,15.0
2025,5,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",89.0,20.0,3.87,0.24,10.17,0.0,5.73,1.0,1.0,1632.0,96.0,26.0,573.0,0.0,937.0,20.0
2025,5,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,22.0,99.0,0.0,0.0,0.0,2.0
2025,5,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",64.0,6.0,1.51,0.0,2.49,0.0,2.0,0.0,0.0,184.0,62.0,0.0,59.0,0.0,63.0,6.0
2025,5,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",28.0,4.0,0.15,0.0,0.78,0.0,3.07,0.0,0.0,442.0,28.0,0.0,95.0,0.0,319.0,4.0
2025,5,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",150.0,32.0,5.43,0.36,20.35,0.0,5.86,4.0,0.0,1947.0,259.0,9.0,1308.0,0.0,371.0,32.0
2025,5,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",53.0,10.0,1.98,0.0,7.63,0.0,0.38,2.0,0.0,1220.0,154.0,0.0,1046.0,0.0,20.0,10.0
2025,5,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",77.0,21.0,7.16,1.0,10.92,0.0,1.91,1.0,0.0,1052.0,270.0,62.0,622.0,0.0,98.0,21.0
2025,5,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",50.0,5.0,0.06,0.0,2.94,0.0,2.0,1.0,1.0,892.0,3.0,0.0,182.0,0.0,707.0,5.0
2025,5,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",51.0,8.0,2.66,0.17,3.96,0.0,1.2,0.0,0.0,485.0,151.0,19.0,274.0,0.0,41.0,8.0
2025,5,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",100.0,19.0,3.32,0.0,11.98,0.0,3.7,2.0,0.0,1516.0,322.0,0.0,828.0,0.0,366.0,19.0
2025,5,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",152.0,23.0,5.25,0.0,10.79,0.0,6.96,1.0,0.0,1553.0,291.0,0.0,633.0,0.0,629.0,23.0
2025,5,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",103.0,16.0,2.06,0.0,11.08,0.0,2.86,1.0,0.0,1096.0,95.0,0.0,641.0,0.0,360.0,16.0
2025,5,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",63.0,8.0,1.38,0.31,2.67,0.0,3.64,0.0,0.0,564.0,84.0,8.0,170.0,0.0,302.0,8.0
2025,5,NK,Spirit Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",126.0,20.0,5.85,0.0,5.25,0.0,8.9,0.0,0.0,1235.0,483.0,0.0,237.0,0.0,515.0,20.0
2025,5,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",34.0,8.0,2.84,0.0,2.3,0.0,2.87,1.0,1.0,391.0,69.0,0.0,131.0,0.0,191.0,8.0
2025,5,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",84.0,13.0,5.12,0.0,4.03,0.0,3.85,0.0,0.0,787.0,361.0,0.0,171.0,0.0,255.0,13.0
2025,5,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",143.0,10.0,2.36,0.0,3.65,0.0,3.99,1.0,0.0,442.0,55.0,0.0,214.0,0.0,173.0,10.0
2025,5,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",14.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,169.0,88.0,52.0,29.0,0.0,0.0,3.0
2025,5,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",86.0,16.0,6.71,0.98,1.63,1.0,5.68,0.0,0.0,1670.0,644.0,89.0,347.0,19.0,571.0,16.0
2025,5,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,1.0
2025,5,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",101.0,23.0,7.61,1.48,5.6,0.0,8.3,3.0,0.0,1644.0,638.0,75.0,174.0,0.0,757.0,23.0
2025,5,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",88.0,18.0,4.03,0.62,2.89,0.0,10.46,5.0,0.0,1369.0,467.0,114.0,136.0,0.0,652.0,18.0
2025,5,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",86.0,20.0,5.53,0.75,5.89,0.0,7.83,2.0,1.0,1384.0,389.0,74.0,321.0,0.0,600.0,20.0
2025,5,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",84.0,23.0,8.02,0.33,5.78,0.0,8.87,8.0,0.0,1180.0,423.0,17.0,247.0,0.0,493.0,23.0
2025,5,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",65.0,30.0,9.85,1.0,3.72,0.0,15.44,2.0,0.0,1983.0,535.0,49.0,257.0,0.0,1142.0,30.0
2025,5,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",14.0,2.0,0.54,0.0,0.43,0.0,1.02,3.0,0.0,97.0,19.0,0.0,16.0,0.0,62.0,2.0
2025,5,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",85.0,26.0,7.88,0.04,7.24,0.0,10.85,2.0,0.0,1378.0,475.0,3.0,256.0,0.0,644.0,26.0
2025,5,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.0,2.0,1.13,0.0,0.59,0.0,0.28,1.0,0.0,123.0,95.0,0.0,19.0,0.0,9.0,2.0
2025,5,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",61.0,18.0,5.16,1.31,4.88,0.0,6.65,1.0,0.0,1469.0,512.0,75.0,180.0,0.0,702.0,18.0
2025,5,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",100.0,21.0,5.94,1.95,1.69,0.0,11.41,6.0,0.0,1740.0,728.0,260.0,92.0,0.0,660.0,21.0
2025,5,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",86.0,22.0,6.64,1.0,4.2,0.0,10.16,2.0,0.0,1440.0,421.0,91.0,124.0,0.0,804.0,22.0
2025,5,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",22.0,8.0,1.25,0.19,0.74,0.0,5.82,1.0,0.0,1076.0,155.0,31.0,78.0,0.0,812.0,8.0
2025,5,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",61.0,12.0,4.91,0.0,4.26,0.0,2.83,3.0,0.0,733.0,266.0,0.0,91.0,0.0,376.0,12.0
2025,5,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",62.0,19.0,3.68,1.15,2.32,0.0,11.84,5.0,0.0,1197.0,345.0,207.0,143.0,0.0,502.0,19.0
2025,5,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",62.0,17.0,6.0,0.05,4.01,0.0,6.94,4.0,0.0,1199.0,481.0,6.0,203.0,0.0,509.0,17.0
2025,5,OH,PSA Airlines Inc.,HOU,"Houston, TX: William P Hobby",54.0,17.0,2.91,1.97,3.47,0.0,8.65,10.0,0.0,1904.0,200.0,253.0,716.0,0.0,735.0,17.0
